bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,price
3,3,1780,7848,1,0,3,7,1320,460,270500
2,2,1360,1898,2,0,3,7,1360,0,200000
4,3,4740,76230,2,0,3,10,4740,0,970000
3,2,1010,9600,1,0,4,7,1010,0,160000
3,1,1040,7405,1,0,4,6,1040,0,204000
3,2,1610,6655,2,0,4,7,1610,0,358000
4,2,1570,8268,1,0,3,7,1570,0,452000
2,2,1510,4000,1,0,4,7,1010,500,595000
3,2,1360,6082,1,0,3,7,1360,0,249000
4,3,1970,5106,2,0,3,8,1970,0,346900
3,3,5403,24069,2,1,4,12,5403,0,2125000
4,3,1560,4350,2,0,3,7,1560,0,280000
4,2,2320,12000,1,0,4,8,2270,50,318888
3,2,2120,40518,1,0,3,8,2120,0,530000
3,2,2120,18500,2,0,4,8,2120,0,375000
4,3,3350,29242,2,0,3,11,3350,0,910000
4,3,2380,9614,2,0,4,10,2380,0,782000
2,2,1070,649,2,0,3,9,720,350,259950
4,3,2300,18360,1,0,4,7,1560,740,315000
2,1,1320,8865,1,0,4,6,1320,0,215000
3,2,2180,10221,1,0,4,7,1140,1040,705000
3,3,4380,6320,2,0,5,10,3580,800,1450000
3,2,1790,9813,2,0,3,7,1790,0,451000
2,1,750,8125,1,0,4,6,750,0,261000
3,2,1300,8280,1,0,5,7,1300,0,396000
4,3,2990,29170,2,0,3,9,2990,0,725000
7,4,4640,15235,2,0,3,11,2860,1780,1950000
4,1,1400,7242,1.5,0,3,7,1400,0,238000
6,2,2750,9563,2,0,4,8,2750,0,750000
4,3,2050,10271,2,0,3,7,2050,0,331500
4,3,2230,108900,1,0,3,7,1410,820,460000
4,2,2340,217014,1,0,4,8,2340,0,404950
3,3,2870,5163,2,0,3,9,2870,0,880000
4,3,4120,22370,2,0,3,10,4120,0,863000
3,2,2080,9162,1,0,3,7,1370,710,638700
3,3,1840,5680,2,0,3,7,1840,0,435000
3,1,1180,5350,1.5,0,4,6,1180,0,260000
5,3,2160,4000,1.5,0,5,7,1530,630,671500
3,1,1180,3400,1.5,0,3,8,1180,0,610000
2,1,1160,15029,1,0,4,6,870,290,405000
4,3,1830,5612,2,0,3,7,1830,0,338900
4,4,3200,7708,2,0,3,10,3200,0,720000
5,3,2560,5445,1.5,0,4,7,1760,800,442000
5,3,2550,5040,1.5,0,5,8,2550,0,650000
3,2,1330,9917,1,0,3,7,1040,290,263500
2,1,1220,75794,1,0,4,7,1220,0,300000
3,3,1805,3402,2,0,3,7,1805,0,266000
4,4,6050,84942,2.5,0,3,9,4150,1900,930000
4,3,2320,5493,2,0,3,8,2320,0,530000
3,1,1384,8960,1,0,4,6,1384,0,180000
3,3,2720,6439,2,0,3,9,2720,0,619000
3,2,1820,10608,1,0,4,7,1820,0,264000
2,2,2130,4920,1.5,0,4,7,1530,600,730000
4,2,2060,10070,2,0,3,7,2060,0,439000
4,2,1420,7500,1,0,4,7,1080,340,268500
3,2,1510,15744,1,0,3,7,1510,0,330000
3,3,2160,4000,1.5,0,3,8,1960,200,640000
3,3,3180,12600,2,0,4,11,3180,0,900000
3,2,2110,13300,2,0,4,8,2110,0,370000
3,2,2060,2900,1.5,0,5,8,1330,730,685000
3,2,1830,217800,1,0,3,7,1010,820,505000
3,2,1820,32666,1,0,4,7,1820,0,265000
3,3,1610,2937,2,0,3,8,1610,0,290000
4,3,1780,3600,2,0,3,7,1780,0,296000
4,3,1840,9611,2,0,3,7,1840,0,360000
3,2,1460,10584,1,0,3,7,990,470,240500
2,3,1400,2958,2,0,3,8,1400,0,372500
3,3,3370,14402,2,0,3,9,3370,0,595000
4,3,3590,8249,2,0,3,9,3590,0,515000
4,2,3200,15367,2,0,4,9,3200,0,1220000
2,2,1670,6460,1,0,3,8,1670,0,507000
4,2,2420,31465,1,0,3,9,2420,0,399950
3,2,1430,10816,2,0,3,7,1430,0,185000
3,2,1440,7070,1,0,3,7,1440,0,460000
3,2,1450,4789,2,0,3,7,1450,0,435500
4,3,3550,13938,1,0,5,8,2100,1450,469000
2,3,1270,1175,2,0,3,8,1110,160,531000
2,1,940,6804,1,0,3,7,940,0,443500
3,2,1670,6824,1,0,3,7,1300,370,223000
4,4,3100,15842,2,0,3,8,2400,700,590000
2,3,1100,1760,3,0,3,7,1100,0,340000
3,2,1870,3388,1,0,4,8,1230,640,650000
3,3,1930,5080,2,0,4,8,1930,0,533600
3,3,2540,4694,2,0,3,9,2540,0,695000
3,2,1280,7524,1.5,0,4,7,1280,0,242000
3,2,1820,8814,1,0,3,7,1280,540,425000
3,2,1490,9414,2,0,3,7,1490,0,525000
3,3,1880,5502,2,0,3,8,1880,0,485000
3,1,1250,9775,1,0,3,7,1250,0,175000
3,2,1440,7210,1,0,3,8,1440,0,210000
3,3,1920,7415,2,0,3,7,1920,0,260000
3,3,2060,5750,1,0,3,7,1330,730,577000
3,2,1210,10588,1,0,4,7,1210,0,200000
2,2,1760,5000,1,0,4,7,940,820,605000
3,1,990,6750,1,0,4,6,990,0,325000
3,1,960,6400,1,0,4,6,820,140,289500
3,3,1660,1458,3,0,3,9,1660,0,559950
3,2,1900,9375,1,0,4,8,1330,570,1042500
3,2,1270,2790,1,0,3,7,990,280,543500
4,2,3250,34293,2,0,4,9,3250,0,480000
3,1,960,9633,1,0,5,6,960,0,218000
2,2,1330,6000,1,0,4,7,960,370,565000
3,2,2080,7700,1,0,5,7,1600,480,426700
3,3,2690,11575,1,0,3,8,2130,560,650000
2,1,890,3060,1,0,3,7,770,120,542000
3,2,1070,8000,1,0,3,7,1070,0,415000
3,1,1200,8316,1,0,4,6,1200,0,214000
3,2,1360,8910,2,0,5,7,1360,0,245000
3,2,2050,13303,1,0,3,8,2050,0,314500
3,2,3000,5750,2,0,5,9,2000,1000,1120000
2,2,1300,3850,1,0,3,7,800,500,378000
4,3,2250,9091,1,0,3,7,1340,910,305000
5,3,3740,6750,1,0,4,8,1980,1760,595000
3,3,1660,1091,3,0,3,9,1530,130,729500
3,3,2360,6699,2,0,3,7,2360,0,430000
3,2,1760,6500,1,0,3,7,1150,610,240000
3,2,1680,6200,1.5,0,3,7,1680,0,545000
3,2,1320,2500,1,0,3,7,870,450,530000
1,1,870,26326,1,0,3,6,870,0,157000
4,1,1260,7645,1.5,0,3,6,1260,0,425000
3,1,1000,6020,1,0,3,6,1000,0,220000
4,2,2020,36400,1,0,4,8,1550,470,521000
3,1,1920,6862,1,0,3,7,1120,800,325000
3,2,2150,5400,1.5,0,4,7,1380,770,597500
3,3,1470,3976,2,0,3,7,1470,0,337000
3,3,3180,10492,2,0,3,10,3180,0,1000000
3,3,3930,55867,1,1,4,8,2330,1600,3070000
3,1,990,6000,1,0,3,6,990,0,495000
4,4,2770,3330,2,0,3,8,1970,800,748000
3,2,1250,8710,1,0,4,7,1250,0,888000
3,2,1140,22267,1,0,3,7,1140,0,269900
4,3,2250,14440,1,0,3,7,1550,700,496500
3,3,1640,5097,2,0,3,7,1640,0,475000
3,2,1255,1374,3,0,3,7,1255,0,312000
3,1,1290,12231,1,0,3,7,1290,0,323000
3,2,1300,9079,1,0,3,7,1300,0,331000
3,2,1220,1086,3,0,3,8,1220,0,306000
4,3,2630,4000,3,0,3,8,2630,0,655000
3,2,1950,15954,1,0,4,8,1950,0,290000
4,3,3160,5000,2,0,5,9,2360,800,1250000
3,2,1550,4708,1,0,4,7,860,690,460000
4,3,1700,6380,1,0,4,7,850,850,435000
4,3,2510,11880,1,0,5,8,1630,880,664000
4,2,1800,4180,2,0,4,8,1800,0,865000
3,2,1800,18000,1,0,3,8,1200,600,385000
3,2,1870,9315,1,0,3,7,1350,520,497000
2,1,1010,3000,1,0,4,7,1010,0,280000
2,2,1120,17487,1,0,3,6,1120,0,188000
3,1,2090,4755,1,0,3,8,1200,890,478500
4,4,4370,18361,2,0,3,11,4370,0,1145000
3,2,1440,7187,1,0,4,7,970,470,222000
4,3,2580,209523,2,0,3,8,2580,0,799000
4,3,3190,7399,2,0,3,10,3190,0,609900
4,4,2380,5809,2,0,4,7,1750,630,413000
4,1,1420,4875,1.5,0,3,7,1420,0,400000
5,3,2990,6768,2,0,3,9,2990,0,802541
3,3,2680,7757,2,0,3,8,2680,0,320000
4,3,2730,7649,2,0,3,7,2730,0,507000
3,1,1220,8329,1,0,3,6,1220,0,387500
3,1,1500,12616,1,0,3,7,1500,0,396000
3,2,1830,11788,1,0,3,8,1430,400,373000
5,3,4570,19252,2,0,5,10,4570,0,1484900
4,2,2470,7698,2,0,3,8,2470,0,359900
2,1,800,4342,1,0,3,6,670,130,410000
4,3,2900,23488,2,0,3,9,2900,0,690000
3,2,1410,5760,1,0,3,7,1410,0,245000
5,3,2830,25958,1,0,5,8,1610,1220,700000
4,2,1680,9966,1,0,3,7,1100,580,268000
3,2,1760,26055,1,0,3,7,920,840,225000
4,2,2240,11034,2,0,3,8,2240,0,980000
2,1,1380,5000,1.5,0,3,5,1380,0,795000
2,1,820,5100,1,0,3,6,820,0,195000
4,2,2180,10575,1,0,2,6,1730,450,480000
4,2,1400,3600,1,0,3,7,1100,300,485000
2,1,880,9000,1,0,3,5,880,0,130000
2,1,1060,5703,1,0,4,6,1060,0,325000
3,2,1530,7245,1,0,4,7,1530,0,440000
4,2,2480,14782,1,0,3,8,1460,1020,550000
3,2,1490,7150,1,0,5,6,1490,0,310000
3,3,3660,39478,2,0,4,9,3260,400,530000
4,3,2340,8548,2,0,3,8,2340,0,390000
3,2,1450,12125,1,0,4,7,1450,0,243000
4,3,2210,9875,2,0,3,9,2210,0,639000
4,1,1130,7400,1,0,4,7,1130,0,215000
5,2,1550,10500,1,0,3,7,1100,450,405000
4,2,1710,7140,1,0,5,7,1010,700,250000
3,2,1010,8108,1,0,5,7,1010,0,405500
6,2,2660,13579,2,0,3,7,2660,0,452000
6,2,2660,13579,2,0,3,7,2660,0,730000
3,2,1300,9644,1,0,3,7,1300,0,267000
3,3,1670,6186,2,0,3,7,1670,0,289950
2,1,960,4080,1,0,5,7,960,0,565000
4,3,4670,51836,2,0,4,12,4670,0,1578000
3,3,2140,2770,2,0,3,8,1770,370,636000
5,3,2520,5500,1,0,3,8,1550,970,350000
3,2,1650,9380,1,0,5,7,1130,520,320000
2,2,1440,5680,1,0,4,8,1440,0,210000
2,1,1050,5900,1,0,3,7,1050,0,245000
3,2,1470,7650,1,0,3,7,1130,340,328000
4,2,4230,37769,2,0,3,11,4230,0,985000
3,2,1970,7972,1,0,5,8,1370,600,501000
3,2,1540,17424,2,0,3,7,1540,0,315000
3,3,2090,8354,2,0,3,8,2090,0,403000
3,2,2380,17950,2,0,4,8,2110,270,550000
4,3,2156,3562,2,0,3,9,2156,0,347500
4,2,2070,8893,2,0,4,8,2070,0,365000
3,1,1910,8167,1,0,4,8,1270,640,588000
3,2,1920,7400,1,0,4,8,1260,660,605000
3,3,3400,5979,2,0,4,9,2290,1110,1300000
3,2,1400,9177,1,0,3,7,1400,0,233000
4,3,2210,17715,2,0,3,8,2210,0,360000
2,2,1170,4887,1,0,3,6,1020,150,459000
3,2,2100,72745,1,0,4,9,2100,0,740000
3,1,1160,9750,1,0,3,7,1160,0,305000
3,1,1500,4000,1,0,3,6,900,600,395000
4,3,2940,6000,2,0,3,8,2940,0,560000
4,2,2010,5070,1,0,4,7,1300,710,650000
3,3,2170,4912,2,0,3,7,2170,0,449950
3,2,1430,5200,1,0,4,7,1250,180,517500
4,2,1510,6460,1,0,3,7,1070,440,435000
3,1,1150,6908,1,0,3,6,800,350,329999
3,2,2150,4200,1,0,5,8,1140,1010,950000
3,1,1370,6001,1,0,5,7,1230,140,447000
2,3,2380,6600,1,0,3,8,2380,0,699800
3,2,1370,3850,1,0,5,7,770,600,850000
3,2,1600,14250,1,0,3,7,1070,530,316500
5,4,3750,9612,1,0,4,9,2030,1720,942500
2,2,3950,3938,2,0,3,10,2910,1040,1310000
4,2,2400,13430,1,0,4,9,2400,0,856600
5,2,2830,4000,2.5,0,4,8,2830,0,405600
4,3,2440,22594,2,0,3,8,2440,0,565000
3,2,1190,1149,2,0,3,8,1050,140,400000
3,2,1400,218252,1,0,3,7,1400,0,330000
4,3,2730,4683,2,0,3,7,2730,0,374950
3,3,2390,7939,1,0,5,7,1610,780,405300
3,2,2060,31400,2,0,3,8,2060,0,560000
4,2,2490,9864,1,0,4,8,1290,1200,824000
3,2,1100,10968,1,0,5,7,1100,0,260000
4,3,2430,6099,1,0,5,8,1470,960,760000
3,3,3170,12750,2,0,3,10,2360,810,405000
4,3,2640,8625,2,0,3,8,2640,0,429900
3,2,1130,7223,1,0,4,7,1130,0,341500
5,2,1940,7642,1.5,0,3,7,1940,0,465250
2,2,1100,3000,1.5,0,3,7,1100,0,450000
3,1,1200,10800,1,0,4,7,1200,0,390000
3,2,2000,8030,1,0,4,8,1000,1000,420000
3,3,1890,4838,2,0,3,8,1730,160,269950
4,2,1910,2874,1,0,3,7,1060,850,493000
4,3,2710,5880,2,0,3,9,2710,0,370000
5,4,4860,9453,1.5,0,5,10,3100,1760,2250000
3,1,1250,23680,1,0,5,7,1250,0,305000
3,2,1590,8219,1.5,0,5,6,970,620,400000
3,2,1240,1221,2,0,3,8,1050,190,320000
4,1,2000,4800,2,0,4,7,2000,0,715000
6,3,3610,10003,1.5,0,4,8,3610,0,650000
5,2,1930,8040,1,0,4,8,1930,0,218000
2,1,1280,5400,1,0,3,7,1280,0,500000
4,2,2090,40419,1,0,4,7,2090,0,460000
3,2,1940,9887,1,0,4,7,1140,800,232500
3,3,1800,5761,2,0,4,7,1800,0,408200
3,2,1730,8400,1,0,4,7,1400,330,522000
4,3,2810,11120,2,0,3,9,2810,0,675000
4,4,3550,11000,1,0,3,11,2260,1290,1355000
4,1,1330,7980,1.5,0,3,6,1330,0,249950
2,1,750,34133,1,0,3,6,750,0,210000
4,1,1760,7216,1,0,3,7,1090,670,429950
4,3,3200,36276,2,0,3,9,3200,0,737500
4,2,1740,9000,1,0,5,8,1740,0,710000
3,3,2100,4700,2,0,3,8,2100,0,470000
4,4,4270,40097,1,0,4,12,4270,0,1100000
3,2,1340,2720,1.5,0,3,7,1340,0,650000
4,3,3190,8684,1,0,5,9,1680,1510,1216000
3,3,1630,4534,2,0,3,8,1630,0,422120
5,3,2990,15085,2,0,3,9,2990,0,625000
4,1,1550,7740,1.5,0,3,6,1550,0,385200
3,2,1690,4964,2,0,3,8,1690,0,500000
4,2,1960,12243,2,0,3,8,1960,0,308000
3,3,2390,9966,1,0,5,8,1360,1030,565000
3,3,2600,4438,2,0,3,7,2600,0,581000
3,2,1950,8698,1,0,3,8,1950,0,361000
3,1,1250,7210,1,0,4,7,1250,0,345000
2,2,1180,1253,2,0,3,8,840,340,419000
3,3,1680,4308,2,0,3,7,1680,0,347000
4,2,2220,36085,2,0,3,9,2220,0,625000
4,4,4890,15188,2,0,3,11,3090,1800,2400000
3,3,2660,17852,2.5,0,3,8,2660,0,379000
3,2,1150,3323,2,0,3,7,1150,0,310000
2,2,1130,5500,1,0,4,6,1130,0,250000
5,3,2760,5000,2,0,3,9,2760,0,682000
3,2,1430,8919,1,0,3,7,1430,0,246500
3,1,1490,57381,1.5,0,4,5,1490,0,325000
4,3,2030,4997,2,0,3,8,2030,0,310950
3,2,3010,5000,2,0,5,9,1890,1120,1100000
3,1,1810,7200,1,0,4,7,1130,680,287500
3,1,1810,7200,1,0,4,7,1130,680,431000
3,1,970,5000,1,0,3,6,970,0,226000
3,2,2010,3090,1.5,0,5,7,1510,500,825000
4,1,1300,6030,1.5,0,3,6,1300,0,175000
3,2,1260,10350,1,0,3,7,1260,0,465750
4,2,2610,24931,2,0,3,8,2610,0,659000
3,2,1910,5753,1,0,3,8,1110,800,595000
3,2,1780,16290,2,0,4,8,1780,0,350000
4,2,1900,8600,1,0,4,8,1900,0,270000
6,2,2450,25600,1,0,3,7,1340,1110,662500
3,2,1380,14000,1,0,4,5,1380,0,249900
3,2,1920,11340,1,0,4,7,1230,690,324500
2,2,1350,4003,1,0,3,8,1350,0,430000
2,2,1350,4003,1,0,3,8,1350,0,419950
4,2,2510,7440,1,0,4,8,1290,1220,285000
4,3,2470,7780,2,0,3,8,2470,0,332000
4,2,1660,10725,1,0,3,7,960,700,282000
3,1,1340,5175,1,0,3,7,940,400,320000
3,1,1620,30736,1.5,0,4,7,1620,0,428750
3,2,2300,35287,2,0,3,8,2300,0,330000
4,4,2000,2309,3,0,3,8,2000,0,456500
3,2,1640,11050,1,0,4,8,1640,0,352000
4,2,1530,4080,1.5,0,4,7,1530,0,664000
3,2,4000,11894,1,0,3,9,2190,1810,628000
3,2,1610,12555,1,0,3,7,1080,530,512000
3,2,2070,9000,1,0,4,7,1450,620,254000
4,3,1900,5790,2,0,3,8,1900,0,535800
3,1,1050,16050,1,0,4,7,1050,0,287653
3,3,1520,1304,2,0,3,8,1180,340,438000
4,2,2390,23899,1,0,3,7,1750,640,450000
5,3,2400,8050,2,0,3,8,2400,0,327000
4,3,1790,6120,2,0,3,7,1790,0,370500
3,3,1720,6271,2,0,3,7,1720,0,265000
4,3,2980,13260,1,0,4,8,1800,1180,450000
3,1,1520,213444,1.5,0,5,8,1520,0,425000
3,2,1150,8690,1,0,4,7,1150,0,166600
1,1,380,15000,1,0,3,5,380,0,245000
3,1,910,5212,1,0,3,7,910,0,565000
3,2,1650,10150,1,0,3,8,1230,420,539900
3,4,2480,3200,2,0,3,10,2480,0,910000
4,3,2050,7416,2,0,3,8,2050,0,280000
3,2,1420,8549,2,0,4,7,1420,0,275000
3,3,3460,6590,2,0,3,7,3460,0,467000
3,3,1500,4445,2,0,3,8,1500,0,457500
2,1,1320,3090,1,0,4,7,1320,0,381156
5,3,2180,8240,1,0,4,8,1220,960,289999
3,2,1830,4160,1,0,3,7,1230,600,642450
3,2,1620,8701,1,0,3,7,1220,400,469950
3,2,2920,13650,1,0,5,8,1460,1460,795000
4,3,3300,10514,2,0,3,10,3300,0,785000
3,2,3060,12095,2,0,3,10,3060,0,860000
0,0,3064,4764,3.5,0,3,7,3064,0,1095000
3,1,1530,8498,1,0,3,7,1530,0,147500
3,2,1910,11576,1,0,3,7,1410,500,390000
3,1,1020,8100,1,0,3,7,1020,0,229000
3,1,1150,8100,1,0,3,6,1150,0,185000
3,2,1260,9570,1,0,3,7,870,390,414900
4,2,1920,4822,1,0,2,6,920,1000,200000
4,2,1800,9350,1,0,3,8,1800,0,225000
3,2,2040,4000,2,0,5,7,1360,680,720000
4,3,2200,4000,2,0,5,8,1430,770,930000
5,3,3200,17204,1,0,3,7,2160,1040,1270000
5,3,2400,3118,2,0,4,7,1780,620,700000
2,2,1140,1058,3,0,3,7,1140,0,466000
3,2,1330,10640,1,0,3,7,1330,0,374000
3,3,1940,10035,2,0,4,8,1940,0,480000
3,3,3000,25341,2,0,3,9,3000,0,740000
4,1,1820,5400,1.5,0,3,8,1820,0,1010000
4,3,2910,5000,2,0,3,8,2910,0,395000
2,1,1090,6771,1,0,3,6,1090,0,340000
3,2,1230,1340,2,0,3,7,1020,210,209000
5,3,1710,7700,1.5,0,3,7,1710,0,431650
5,3,3160,11470,1,0,4,9,1780,1380,980000
3,3,2680,28243,2,0,3,9,2680,0,660000
4,2,2190,9009,2,0,4,8,1840,350,730000
3,2,1260,9600,1,0,4,7,1260,0,291500
4,4,2970,14486,2,0,3,9,2340,630,905000
4,3,2570,50308,1.5,0,3,10,2570,0,800000
4,4,3810,13592,1,0,3,9,2560,1250,839900
1,2,1010,1157,2,0,3,8,950,60,200000
3,2,1480,6698,1,0,4,7,1080,400,300000
3,2,1250,6041,1.5,0,5,7,1250,0,530000
3,2,1654,8479,2,0,3,7,1654,0,314950
3,2,1410,9315,1,0,5,7,1410,0,255000
5,3,2160,5720,1,0,5,7,1500,660,550000
3,1,1400,4800,1,0,4,6,700,700,435000
3,2,1420,8738,1,0,4,7,1420,0,234000
4,2,2500,10062,1,0,3,8,1600,900,615000
3,2,1410,8384,1,0,3,7,1410,0,205000
4,2,2100,7135,1,0,4,7,1050,1050,384000
3,3,1750,7208,2,0,3,8,1750,0,324000
3,2,2070,5500,1,0,4,7,1130,940,645000
3,3,1570,1777,2,0,3,8,1260,310,570000
3,3,1920,5322,2,0,3,8,1920,0,324000
2,1,1000,10320,1,0,3,6,1000,0,270000
5,2,2120,7700,1.5,0,5,7,2120,0,290000
3,2,1440,9220,1,0,3,7,1440,0,250000
3,2,1660,16275,2,0,3,7,1660,0,342000
3,2,1340,8450,1,0,4,7,1340,0,255000
3,2,2380,11824,1,0,4,9,1450,930,800000
3,2,1560,4049,1.5,0,3,7,1000,560,451000
4,3,2780,10480,1,0,3,7,1390,1390,990000
4,3,1860,6687,1,0,4,7,1220,640,288400
3,2,2390,4600,2,0,3,8,1750,640,420000
2,3,1370,1140,2,0,3,8,1080,290,359000
4,3,2570,262018,1,0,3,7,1420,1150,390000
3,3,1320,2614,2,0,3,7,1320,0,300000
5,3,2520,7863,1,0,3,7,1500,1020,545000
3,1,1250,18616,1,0,4,6,1250,0,288349
3,2,1560,35026,1,0,3,7,1290,270,299900
4,2,2330,5000,1.5,0,5,7,1720,610,891000
3,2,3660,22410,1,0,4,9,1830,1830,1200000
4,3,2790,4650,2,0,3,8,2790,0,378000
2,1,1060,7200,1,0,4,6,1060,0,299995
3,3,2020,6564,1,0,3,7,1310,710,253000
3,2,1580,47916,1,0,3,7,1580,0,350000
4,3,2020,4300,1.5,0,3,6,2020,0,565000
2,1,970,5665,1,0,4,6,970,0,315000
4,3,1490,6766,1.5,0,5,7,1490,0,570000
5,4,4390,10140,2,0,3,9,3350,1040,971000
5,3,2750,5589,1.5,0,5,9,1840,910,915000
4,2,2150,23568,1,0,4,7,2150,0,419000
4,2,1810,7480,1,0,3,7,1230,580,260000
3,3,2230,12968,2,0,3,9,2230,0,1321500
3,1,2430,10720,1,0,3,7,2430,0,369950
3,3,3680,13384,2,0,3,10,3680,0,1029900
5,1,1410,6750,1.5,0,3,6,1410,0,435000
3,2,1330,6743,1,0,3,8,1330,0,601000
3,1,1490,10650,1,0,3,7,1150,340,460500
3,3,2020,1159,3,0,3,8,2020,0,720000
4,3,3130,13202,2,0,3,10,3130,0,851000
4,3,2670,5000,2,0,3,7,2670,0,550000
4,1,1980,4560,1.5,0,3,7,1980,0,700000
3,2,2100,14850,1,0,4,7,2100,0,323000
3,1,1350,8581,1,0,5,6,1350,0,345500
4,2,2140,7920,1,0,3,7,1190,950,378000
4,2,2208,5000,3,0,5,8,2208,0,650000
3,2,1010,7380,1,0,3,7,1010,0,385000
2,1,970,2970,1,0,3,7,970,0,425000
4,2,1520,6174,1.5,0,5,6,1520,0,210000
4,3,2740,43101,2,0,3,9,2740,0,630000
3,2,1570,7500,1,0,3,7,1300,270,335000
3,1,1320,9000,1,0,3,7,1320,0,196500
4,3,2550,7636,1,0,3,8,1440,1110,582800
3,2,1560,7207,1,0,3,7,1250,310,440000
4,2,2360,8616,2,0,4,8,2360,0,752500
3,2,1330,5000,2,0,4,7,1210,120,532500
3,1,1070,9000,1,0,4,7,1070,0,265000
3,1,1510,13737,1,0,4,6,810,700,397500
3,3,1710,3469,2,0,3,8,1710,0,524250
4,3,2790,10819,2,0,3,10,2790,0,765000
4,3,2620,5450,2,0,3,9,2620,0,648000
5,3,2970,24759,1,0,4,8,1670,1300,469500
3,2,1050,7854,1,0,4,7,1050,0,237500
3,1,1280,8712,1,0,4,7,1280,0,216000
3,1,1030,8400,1,0,4,7,1030,0,427200
3,2,1900,7800,1,0,4,8,1390,510,280000
5,3,3070,9804,1,0,4,9,1740,1330,718000
2,3,1760,4139,2,0,3,8,1760,0,420000
2,1,930,5400,1,0,3,7,930,0,379000
2,1,880,7683,1,0,3,6,880,0,326100
3,3,1360,1016,3,0,3,7,1310,50,535000
4,3,2130,8560,1,0,3,7,1560,570,283000
3,1,1480,7469,1.5,0,3,6,1120,360,260000
4,1,1500,6388,1.5,0,4,7,1500,0,399000
3,2,1670,5004,2,0,3,8,1670,0,484950
4,2,2060,9828,1,0,4,8,2060,0,640000
4,3,2160,8158,1,0,4,8,1660,500,585000
4,2,2780,11583,1,0,3,8,1190,1590,645000
3,2,1490,7651,1,0,3,7,1490,0,253000
2,1,740,6460,1,0,3,6,740,0,178500
4,3,1860,6325,2,0,4,7,1860,0,291000
2,3,1590,20917,1.5,0,3,5,1590,0,199950
2,1,850,2340,1,0,3,7,850,0,553500
2,1,1030,4188,1,0,3,8,1030,0,189950
3,2,1850,9550,1,0,3,8,1850,0,289000
4,2,1830,4590,2,0,3,8,1830,0,700000
3,2,1560,8853,1,0,3,7,1560,0,270000
4,2,1730,8320,1,0,3,7,1230,500,258000
3,3,1930,7214,2,0,3,8,1930,0,530000
3,2,1422,3677,2,0,3,7,1422,0,245000
3,2,1380,5000,1.5,0,4,7,1380,0,563000
3,3,2430,4203,2,0,3,8,2430,0,515000
4,3,2610,7091,2,0,3,9,2610,0,325000
3,2,2000,217800,2,0,3,8,2000,0,540000
2,1,920,5000,1,0,4,6,490,430,280300
4,2,1750,5500,1.5,0,5,7,1050,700,460000
3,2,2020,8970,1,0,4,7,1180,840,475000
4,2,2460,44431,1,0,4,9,2460,0,900000
4,3,1780,7260,1,0,4,8,1780,0,538200
2,1,1080,3600,1,0,3,7,1080,0,429000
3,1,1250,5411,1,0,3,7,1250,0,164808
4,2,1870,7700,2,0,3,7,1870,0,520000
3,2,1700,8432,1,0,3,8,1230,470,475000
4,2,1480,47045,1,0,5,6,1480,0,283000
4,3,1930,6228,2,0,3,8,1930,0,321500
4,3,3130,21810,2,0,4,10,3130,0,840000
3,2,1370,6000,2,0,4,7,1370,0,287000
3,2,960,8106,1,0,3,7,960,0,375000
3,2,1260,7128,1,0,4,7,1260,0,349500
3,2,1480,7749,1,0,5,7,1480,0,446450
4,3,1930,9643,2,0,4,7,1930,0,315000
2,1,870,5340,1.5,0,2,6,870,0,271310
4,1,1300,8400,1.5,0,4,7,1300,0,315000
3,2,1490,6930,1,0,4,7,1490,0,245000
2,1,1380,5484,1,0,3,8,1030,350,543115
4,2,1190,8190,1.5,0,3,7,1190,0,900000
4,4,4250,6552,2,0,4,10,2870,1380,2450000
2,2,1920,6045,1,0,3,8,1920,0,554000
3,2,2080,12522,1,0,5,6,2080,0,249900
3,3,3220,54160,2,0,4,9,2690,530,768000
4,3,3680,5854,1,0,3,10,2060,1620,980000
5,3,2070,9600,1,0,3,7,1270,800,395000
3,2,1480,2200,2,0,3,7,1480,0,415000
4,3,2000,6921,2,0,3,8,2000,0,380000
3,3,1560,5259,2,0,3,8,1560,0,566000
2,1,1600,8961,1,0,4,7,1390,210,218500
4,3,1940,10500,1,0,4,7,1140,800,550000
3,2,1540,3000,1,0,3,7,770,770,512031
2,1,820,8860,1,0,3,6,820,0,197500
3,2,1780,8784,1,0,3,7,1230,550,470000
3,2,1560,242629,1,0,3,7,1560,0,590000
4,2,2210,8862,1,0,4,8,1270,940,465000
2,2,2040,114562,1,0,4,7,2040,0,499000
3,2,1920,11500,1,0,3,8,1920,0,515000
3,2,1930,5000,1,0,3,9,1230,700,716500
3,2,1700,4250,1,0,3,6,890,810,410000
4,3,3450,6500,2,0,3,8,2450,1000,850000
4,3,3440,35021,2,0,3,10,3440,0,1050000
4,3,2380,13435,2,0,3,10,2380,0,648000
4,2,2400,5350,1.5,0,4,7,1460,940,620000
4,5,5670,84267,2,0,3,11,5670,0,935000
3,1,1140,10320,1,0,4,7,1140,0,379000
3,2,1670,5375,1,0,3,7,1270,400,699000
4,2,1910,8005,1,0,3,8,1280,630,528000
3,2,1560,9452,1,0,4,8,1560,0,425000
2,2,1500,8645,1,0,4,7,1500,0,249500
5,3,4475,6642,2,0,3,9,4475,0,1035480
